,gender,event,medal,abb,country,type,year
13639,Men,100 m Breaststroke SB5,Silver,RSA,South Africa,Swimming,2000
13640,Men,100 m Breaststroke SB5,Bronze,GER,Germany,Swimming,2000
13641,Men,100 m Breaststroke SB6,Gold,USA,USA,Swimming,2000
13642,Men,100 m Breaststroke SB6,Silver,FRA,France,Swimming,2000
13643,Men,100 m Breaststroke SB6,Bronze,GBR,UK,Swimming,2000
13644,Men,100 m Breaststroke SB7,Gold,GBR,UK,Swimming,2000
13645,Men,100 m Breaststroke SB7,Silver,CHN,China,Swimming,2000
13646,Men,100 m Breaststroke SB7,Bronze,GBR,UK,Swimming,2000
13647,Men,100 m Breaststroke SB8,Gold,NOR,Norway,Swimming,2000
13648,Men,100 m Breaststroke SB8,Silver,CHN,China,Swimming,2000
13649,Men,100 m Breaststroke SB8,Bronze,DEN,Denmark,Swimming,2000
13650,Men,100 m Breaststroke SB9,Gold,AUS,Australia,Swimming,2000
13651,Men,100 m Breaststroke SB9,Silver,POL,Poland,Swimming,2000
13652,Men,100 m Breaststroke SB9,Bronze,RSA,South Africa,Swimming,2000
13653,Men,100 m Breaststroke SB11,Gold,UKR,Ukraine,Swimming,2000
13654,Men,100 m Breaststroke SB11,Silver,DEN,Denmark,Swimming,2000
13655,Men,100 m Breaststroke SB11,Bronze,USA,USA,Swimming,2000
13656,Men,100 m Breaststroke SB12,Gold,AUS,Australia,Swimming,2000
13657,Men,100 m Breaststroke SB12,Silver,POL,Poland,Swimming,2000
13658,Men,100 m Breaststroke SB12,Bronze,GBR,UK,Swimming,2000
13659,Men,100 m Breaststroke SB13,Gold,NOR,Norway,Swimming,2000
13660,Men,100 m Breaststroke SB13,Silver,RUS,Russia,Swimming,2000
13661,Men,100 m Breaststroke SB13,Bronze,DEN,Denmark,Swimming,2000
13662,Men,100 m Breaststroke SB14,Gold,NED,Netherlands,Swimming,2000
13663,Men,100 m Breaststroke SB14,Silver,POL,Poland,Swimming,2000
13664,Men,100 m Breaststroke SB14,Bronze,HUN,Hungary,Swimming,2000
13665,Men,50 m Butterfly S4,Gold,THA,Thailand,Swimming,2000
13666,Men,50 m Butterfly S4,Silver,MEX,Mexico,Swimming,2000
13667,Men,50 m Butterfly S4,Bronze,DEN,Denmark,Swimming,2000
13668,Men,50 m Butterfly S5,Gold,CHN,China,Swimming,2000
13669,Men,50 m Butterfly S5,Silver,FRA,France,Swimming,2000
13670,Men,50 m Butterfly S5,Bronze,HUN,Hungary,Swimming,2000
13671,Men,50 m Butterfly S6,Gold,ESP,Spain,Swimming,2000
13672,Men,50 m Butterfly S6,Silver,BRA,Brazil,Swimming,2000
13673,Men,50 m Butterfly S6,Bronze,CHN,China,Swimming,2000
13674,Men,50 m Butterfly S7,Gold,UKR,Ukraine,Swimming,2000
13675,Men,50 m Butterfly S7,Silver,GBR,UK,Swimming,2000
13676,Men,50 m Butterfly S7,Bronze,AUS,Australia,Swimming,2000
13677,Men,50 m Butterfly S14,Gold,NED,Netherlands,Swimming,2000
13678,Men,50 m Butterfly S14,Silver,HUN,Hungary,Swimming,2000
13679,Men,50 m Butterfly S14,Bronze,HUN,Hungary,Swimming,2000
13680,Men,100 m Butterfly S8,Gold,GBR,UK,Swimming,2000
13681,Men,100 m Butterfly S8,Silver,DEN,Denmark,Swimming,2000
13682,Men,100 m Butterfly S8,Bronze,AUS,Australia,Swimming,2000
13683,Men,100 m Butterfly S9,Gold,ESP,Spain,Swimming,2000
13684,Men,100 m Butterfly S9,Silver,GBR,UK,Swimming,2000
13685,Men,100 m Butterfly S9,Bronze,CAN,Canada,Swimming,2000
13686,Men,100 m Butterfly S10,Gold,GBR,UK,Swimming,2000
13687,Men,100 m Butterfly S10,Silver,CAN,Canada,Swimming,2000
13688,Men,100 m Butterfly S10,Bronze,AUS,Australia,Swimming,2000
13689,Men,100 m Butterfly S12,Gold,BLR,Belarus,Swimming,2000
13690,Men,100 m Butterfly S12,Silver,GBR,UK,Swimming,2000
13691,Men,100 m Butterfly S12,Bronze,JPN,Japan,Swimming,2000
13692,Men,100 m Butterfly S13,Gold,CAN,Canada,Swimming,2000
13693,Men,100 m Butterfly S13,Silver,CAN,Canada,Swimming,2000
13694,Men,100 m Butterfly S13,Bronze,RSA,South Africa,Swimming,2000
13695,Men,150 m Medley SM3,Gold,MEX,Mexico,Swimming,2000
13696,Men,150 m Medley SM3,Silver,THA,Thailand,Swimming,2000
13697,Men,150 m Medley SM3,Bronze,BRA,Brazil,Swimming,2000
13698,Men,150 m Medley SM4,Gold,ESP,Spain,Swimming,2000
13699,Men,150 m Medley SM4,Silver,POL,Poland,Swimming,2000
13700,Men,150 m Medley SM4,Bronze,DEN,Denmark,Swimming,2000
13701,Men,200 m Medley SM5,Gold,ESP,Spain,Swimming,2000
13702,Men,200 m Medley SM5,Silver,FRA,France,Swimming,2000
13703,Men,200 m Medley SM5,Bronze,POL,Poland,Swimming,2000
13704,Men,200 m Medley SM6,Gold,GBR,UK,Swimming,2000
13705,Men,200 m Medley SM6,Silver,RSA,South Africa,Swimming,2000
13706,Men,200 m Medley SM6,Bronze,GER,Germany,Swimming,2000
13707,Men,200 m Medley SM7,Gold,FRA,France,Swimming,2000
13708,Men,200 m Medley SM7,Silver,HUN,Hungary,Swimming,2000
13709,Men,200 m Medley SM7,Bronze,SUI,Switzerland,Swimming,2000
13710,Men,200 m Medley SM8,Gold,CHN,China,Swimming,2000
13711,Men,200 m Medley SM8,Silver,AUS,Australia,Swimming,2000
13712,Men,200 m Medley SM8,Bronze,GER,Germany,Swimming,2000
13713,Men,200 m Medley SM9,Gold,GBR,UK,Swimming,2000
13714,Men,200 m Medley SM9,Silver,ESP,Spain,Swimming,2000
13715,Men,200 m Medley SM9,Bronze,ESP,Spain,Swimming,2000
13716,Men,200 m Medley SM10,Gold,CAN,Canada,Swimming,2000
13717,Men,200 m Medley SM10,Silver,POL,Poland,Swimming,2000
13718,Men,200 m Medley SM10,Bronze,NED,Netherlands,Swimming,2000
13719,Men,200 m Medley SM11,Gold,USA,USA,Swimming,2000
13720,Men,200 m Medley SM11,Silver,JPN,Japan,Swimming,2000
13721,Men,200 m Medley SM11,Bronze,CAN,Canada,Swimming,2000
13722,Men,200 m Medley SM12,Gold,AUS,Australia,Swimming,2000
13723,Men,200 m Medley SM12,Silver,BLR,Belarus,Swimming,2000
13724,Men,200 m Medley SM12,Bronze,BLR,Belarus,Swimming,2000
13725,Men,200 m Medley SM13,Gold,ESP,Spain,Swimming,2000
13726,Men,200 m Medley SM13,Silver,CAN,Canada,Swimming,2000
13727,Men,200 m Medley SM13,Bronze,CAN,Canada,Swimming,2000
13728,Men,200 m Medley SM14,Gold,NED,Netherlands,Swimming,2000
13729,Men,200 m Medley SM14,Silver,AUS,Australia,Swimming,2000
13730,Men,200 m Medley SM14,Bronze,HUN,Hungary,Swimming,2000
13731,Women,50 m Freestyle S2,Gold,GBR,UK,Swimming,2000
13732,Women,50 m Freestyle S2,Silver,IRL,Ireland,Swimming,2000
13733,Women,50 m Freestyle S2,Bronze,ESP,Spain,Swimming,2000
13734,Women,50 m Freestyle S3,Gold,CZE,Czech Republic,Swimming,2000
13735,Women,50 m Freestyle S3,Silver,GER,Germany,Swimming,2000
13736,Women,50 m Freestyle S3,Bronze,MEX,Mexico,Swimming,2000
13737,Women,50 m Freestyle S4,Gold,JPN,Japan,Swimming,2000
13738,Women,50 m Freestyle S4,Silver,GER,Germany,Swimming,2000
13739,Women,50 m Freestyle S4,Bronze,DEN,Denmark,Swimming,2000
13740,Women,50 m Freestyle S5,Gold,FRA,France,Swimming,2000
13741,Women,50 m Freestyle S5,Silver,UKR,Ukraine,Swimming,2000
13742,Women,50 m Freestyle S5,Bronze,ESP,Spain,Swimming,2000
13743,Women,50 m Freestyle S6,Gold,MEX,Mexico,Swimming,2000
13744,Women,50 m Freestyle S6,Silver,USA,USA,Swimming,2000
13745,Women,50 m Freestyle S6,Bronze,GBR,UK,Swimming,2000
13746,Women,50 m Freestyle S7,Gold,CAN,Canada,Swimming,2000
13747,Women,50 m Freestyle S7,Silver,USA,USA,Swimming,2000
13748,Women,50 m Freestyle S7,Bronze,AUS,Australia,Swimming,2000
13749,Women,50 m Freestyle S8,Gold,ISR,Israel,Swimming,2000
13750,Women,50 m Freestyle S8,Silver,FRO,,Swimming,2000
13751,Women,50 m Freestyle S8,Bronze,DEN,Denmark,Swimming,2000
13752,Women,50 m Freestyle S9,Gold,DEN,Denmark,Swimming,2000
13753,Women,50 m Freestyle S9,Silver,CAN,Canada,Swimming,2000
13754,Women,50 m Freestyle S9,Bronze,BEL,Belgium,Swimming,2000
13755,Women,50 m Freestyle S10,Gold,CAN,Canada,Swimming,2000
13756,Women,50 m Freestyle S10,Silver,USA,USA,Swimming,2000
13757,Women,50 m Freestyle S10,Bronze,CAN,Canada,Swimming,2000
13758,Women,50 m Freestyle S11,Gold,BRA,Brazil,Swimming,2000
13759,Women,50 m Freestyle S11,Silver,CAN,Canada,Swimming,2000
13760,Women,50 m Freestyle S11,Bronze,AUS,Australia,Swimming,2000
13761,Women,50 m Freestyle S12,Gold,CHN,China,Swimming,2000
13762,Women,50 m Freestyle S12,Silver,EST,Estonia,Swimming,2000
13763,Women,50 m Freestyle S12,Bronze,USA,USA,Swimming,2000
13764,Women,50 m Freestyle S13,Gold,USA,USA,Swimming,2000
13765,Women,50 m Freestyle S13,Silver,CAN,Canada,Swimming,2000
13766,Women,50 m Freestyle S13,Bronze,CAN,Canada,Swimming,2000
13767,Women,50 m Freestyle S14,Gold,AUS,Australia,Swimming,2000
13768,Women,50 m Freestyle S14,Silver,GBR,UK,Swimming,2000
13769,Women,50 m Freestyle S14,Bronze,GBR,UK,Swimming,2000
13770,Women,100 m Freestyle S2,Gold,IRL,Ireland,Swimming,2000
13771,Women,100 m Freestyle S2,Silver,ESP,Spain,Swimming,2000
13772,Women,100 m Freestyle S2,Bronze,MEX,Mexico,Swimming,2000
13773,Women,100 m Freestyle S3,Gold,MEX,Mexico,Swimming,2000
13774,Women,100 m Freestyle S3,Silver,GER,Germany,Swimming,2000
13775,Women,100 m Freestyle S3,Bronze,CZE,Czech Republic,Swimming,2000
13776,Women,100 m Freestyle S4,Gold,JPN,Japan,Swimming,2000
13777,Women,100 m Freestyle S4,Silver,GER,Germany,Swimming,2000
13778,Women,100 m Freestyle S4,Bronze,DEN,Denmark,Swimming,2000
13779,Women,100 m Freestyle S5,Gold,FRA,France,Swimming,2000
13780,Women,100 m Freestyle S5,Silver,UKR,Ukraine,Swimming,2000
13781,Women,100 m Freestyle S5,Bronze,ESP,Spain,Swimming,2000
13782,Women,100 m Freestyle S6,Gold,USA,USA,Swimming,2000
13783,Women,100 m Freestyle S6,Silver,MEX,Mexico,Swimming,2000
13784,Women,100 m Freestyle S6,Bronze,GBR,UK,Swimming,2000
13785,Women,100 m Freestyle S7,Gold,CAN,Canada,Swimming,2000
13786,Women,100 m Freestyle S7,Silver,USA,USA,Swimming,2000
13787,Women,100 m Freestyle S7,Bronze,ISL,Iceland,Swimming,2000
13788,Women,100 m Freestyle S8,Gold,ISR,Israel,Swimming,2000
13789,Women,100 m Freestyle S8,Silver,FRO,,Swimming,2000
13790,Women,100 m Freestyle S8,Bronze,AUS,Australia,Swimming,2000
13791,Women,100 m Freestyle S9,Gold,CAN,Canada,Swimming,2000
13792,Women,100 m Freestyle S9,Silver,AUS,Australia,Swimming,2000
13793,Women,100 m Freestyle S9,Bronze,NED,Netherlands,Swimming,2000
13794,Women,100 m Freestyle S10,Gold,CAN,Canada,Swimming,2000
13795,Women,100 m Freestyle S10,Silver,USA,USA,Swimming,2000
13796,Women,100 m Freestyle S10,Bronze,CAN,Canada,Swimming,2000
13797,Women,100 m Freestyle S11,Gold,ESP,Spain,Swimming,2000
13798,Women,100 m Freestyle S11,Silver,AUS,Australia,Swimming,2000
13799,Women,100 m Freestyle S11,Bronze,FIN,Finland,Swimming,2000
13800,Women,100 m Freestyle S12,Gold,CHN,China,Swimming,2000
13801,Women,100 m Freestyle S12,Silver,GBR,UK,Swimming,2000
13802,Women,100 m Freestyle S12,Bronze,GBR,UK,Swimming,2000
13803,Women,100 m Freestyle S13,Gold,USA,USA,Swimming,2000
13804,Women,100 m Freestyle S13,Silver,CAN,Canada,Swimming,2000
13805,Women,100 m Freestyle S13,Bronze,USA,USA,Swimming,2000
13806,Women,100 m Freestyle S14,Gold,AUS,Australia,Swimming,2000
13807,Women,100 m Freestyle S14,Silver,AUS,Australia,Swimming,2000
13808,Women,100 m Freestyle S14,Bronze,GBR,UK,Swimming,2000
13809,Women,200 m Freestyle S4,Gold,JPN,Japan,Swimming,2000
13810,Women,200 m Freestyle S4,Silver,GER,Germany,Swimming,2000
13811,Women,200 m Freestyle S4,Bronze,DEN,Denmark,Swimming,2000
13812,Women,200 m Freestyle S5,Gold,FRA,France,Swimming,2000
13813,Women,200 m Freestyle S5,Silver,UKR,Ukraine,Swimming,2000
13814,Women,200 m Freestyle S5,Bronze,ESP,Spain,Swimming,2000
13815,Women,200 m Freestyle S14,Gold,AUS,Australia,Swimming,2000
13816,Women,200 m Freestyle S14,Silver,GBR,UK,Swimming,2000
13817,Women,200 m Freestyle S14,Bronze,AUS,Australia,Swimming,2000
13818,Women,400 m Freestyle S6,Gold,USA,USA,Swimming,2000
13819,Women,400 m Freestyle S6,Silver,AUS,Australia,Swimming,2000
13820,Women,400 m Freestyle S6,Bronze,GER,Germany,Swimming,2000
13821,Women,400 m Freestyle S7,Gold,USA,USA,Swimming,2000
13822,Women,400 m Freestyle S7,Silver,CAN,Canada,Swimming,2000
13823,Women,400 m Freestyle S7,Bronze,CAN,Canada,Swimming,2000
13824,Women,400 m Freestyle S8,Gold,AUS,Australia,Swimming,2000
13825,Women,400 m Freestyle S8,Silver,FRO,,Swimming,2000
13826,Women,400 m Freestyle S8,Bronze,POL,Poland,Swimming,2000
13827,Women,400 m Freestyle S9,Gold,CAN,Canada,Swimming,2000
13828,Women,400 m Freestyle S9,Silver,AUS,Australia,Swimming,2000
13829,Women,400 m Freestyle S9,Bronze,AUS,Australia,Swimming,2000
13830,Women,400 m Freestyle S10,Gold,AUS,Australia,Swimming,2000
13831,Women,400 m Freestyle S10,Silver,USA,USA,Swimming,2000
13832,Women,400 m Freestyle S10,Bronze,GER,Germany,Swimming,2000
13833,Women,400 m Freestyle S11,Gold,ESP,Spain,Swimming,2000
13834,Women,400 m Freestyle S11,Silver,AUS,Australia,Swimming,2000
13835,Women,400 m Freestyle S11,Bronze,NED,Netherlands,Swimming,2000
13836,Women,400 m Freestyle S12,Gold,GBR,UK,Swimming,2000
13837,Women,400 m Freestyle S12,Silver,ESP,Spain,Swimming,2000
13838,Women,400 m Freestyle S12,Bronze,ESP,Spain,Swimming,2000
13839,Women,50 m Backstroke S2,Gold,ESP,Spain,Swimming,2000
13840,Women,50 m Backstroke S2,Silver,IRL,Ireland,Swimming,2000
13841,Women,50 m Backstroke S2,Bronze,GRE,Greece,Swimming,2000
13842,Women,50 m Backstroke S3,Gold,GER,Germany,Swimming,2000
13843,Women,50 m Backstroke S3,Silver,POR,Portugal,Swimming,2000
13844,Women,50 m Backstroke S3,Bronze,CZE,Czech Republic,Swimming,2000
13845,Women,50 m Backstroke S4,Gold,JPN,Japan,Swimming,2000
13846,Women,50 m Backstroke S4,Silver,FRA,France,Swimming,2000
13847,Women,50 m Backstroke S4,Bronze,RUS,Russia,Swimming,2000
13848,Women,50 m Backstroke S5,Gold,FRA,France,Swimming,2000
13849,Women,50 m Backstroke S5,Silver,CZE,Czech Republic,Swimming,2000
13850,Women,50 m Backstroke S5,Bronze,ESP,Spain,Swimming,2000
13851,Women,50 m Backstroke S14,Gold,AUS,Australia,Swimming,2000
13852,Women,50 m Backstroke S14,Silver,CZE,Czech Republic,Swimming,2000
13853,Women,50 m Backstroke S14,Bronze,EST,Estonia,Swimming,2000
13854,Women,100 m Backstroke S6,Gold,MEX,Mexico,Swimming,2000
13855,Women,100 m Backstroke S6,Silver,GBR,UK,Swimming,2000
13856,Women,100 m Backstroke S6,Bronze,FRA,France,Swimming,2000
13857,Women,100 m Backstroke S7,Gold,ISL,Iceland,Swimming,2000
13858,Women,100 m Backstroke S7,Silver,NOR,Norway,Swimming,2000
13859,Women,100 m Backstroke S7,Bronze,USA,USA,Swimming,2000
13860,Women,100 m Backstroke S8,Gold,ISR,Israel,Swimming,2000
13861,Women,100 m Backstroke S8,Silver,GBR,UK,Swimming,2000
13862,Women,100 m Backstroke S8,Bronze,FRO,,Swimming,2000
13863,Women,100 m Backstroke S9,Gold,CAN,Canada,Swimming,2000
13864,Women,100 m Backstroke S9,Silver,POL,Poland,Swimming,2000
13865,Women,100 m Backstroke S9,Bronze,AUS,Australia,Swimming,2000
13866,Women,100 m Backstroke S10,Gold,USA,USA,Swimming,2000
13867,Women,100 m Backstroke S10,Silver,GBR,UK,Swimming,2000
13868,Women,100 m Backstroke S10,Bronze,CAN,Canada,Swimming,2000
13869,Women,100 m Backstroke S11,Gold,CHN,China,Swimming,2000
13870,Women,100 m Backstroke S11,Silver,GER,Germany,Swimming,2000
13871,Women,100 m Backstroke S11,Bronze,ESP,Spain,Swimming,2000
13872,Women,100 m Backstroke S12,Gold,CHN,China,Swimming,2000
13873,Women,100 m Backstroke S12,Silver,USA,USA,Swimming,2000
13874,Women,100 m Backstroke S12,Bronze,POL,Poland,Swimming,2000
13875,Women,50 m Breaststroke SB3,Gold,GBR,UK,Swimming,2000
13876,Women,50 m Breaststroke SB3,Silver,JPN,Japan,Swimming,2000
13877,Women,50 m Breaststroke SB3,Bronze,MEX,Mexico,Swimming,2000
13878,Women,50 m Breaststroke SB14,Gold,CZE,Czech Republic,Swimming,2000
13879,Women,50 m Breaststroke SB14,Silver,ESP,Spain,Swimming,2000
13880,Women,50 m Breaststroke SB14,Bronze,AUS,Australia,Swimming,2000
13881,Women,100 m Breaststroke SB5,Gold,USA,USA,Swimming,2000
13882,Women,100 m Breaststroke SB5,Silver,SWE,Sweden,Swimming,2000
13883,Women,100 m Breaststroke SB5,Bronze,GBR,UK,Swimming,2000
13884,Women,100 m Breaststroke SB6,Gold,AUS,Australia,Swimming,2000
13885,Women,100 m Breaststroke SB6,Silver,USA,USA,Swimming,2000
13886,Women,100 m Breaststroke SB6,Bronze,AUS,Australia,Swimming,2000
13887,Women,100 m Breaststroke SB7,Gold,ISL,Iceland,Swimming,2000
13888,Women,100 m Breaststroke SB7,Silver,AUS,Australia,Swimming,2000
13889,Women,100 m Breaststroke SB7,Bronze,AUS,Australia,Swimming,2000
13890,Women,100 m Breaststroke SB8,Gold,DEN,Denmark,Swimming,2000
13891,Women,100 m Breaststroke SB8,Silver,BEL,Belgium,Swimming,2000
13892,Women,100 m Breaststroke SB8,Bronze,AUS,Australia,Swimming,2000
13893,Women,100 m Breaststroke SB9,Gold,CAN,Canada,Swimming,2000
13894,Women,100 m Breaststroke SB9,Silver,RUS,Russia,Swimming,2000
13895,Women,100 m Breaststroke SB9,Bronze,GBR,UK,Swimming,2000
13896,Women,100 m Breaststroke SB12,Gold,ESP,Spain,Swimming,2000
13897,Women,100 m Breaststroke SB12,Silver,USA,USA,Swimming,2000
13898,Women,100 m Breaststroke SB12,Bronze,GBR,UK,Swimming,2000
13899,Women,100 m Breaststroke SB13,Gold,CAN,Canada,Swimming,2000
13900,Women,100 m Breaststroke SB13,Silver,CAN,Canada,Swimming,2000
13901,Women,100 m Breaststroke SB13,Bronze,USA,USA,Swimming,2000
13902,Women,50 m Butterfly S5,Gold,FRA,France,Swimming,2000
13903,Women,50 m Butterfly S5,Silver,ESP,Spain,Swimming,2000
13904,Women,50 m Butterfly S5,Bronze,HUN,Hungary,Swimming,2000
13905,Women,50 m Butterfly S6,Gold,USA,USA,Swimming,2000
13906,Women,50 m Butterfly S6,Silver,FRA,France,Swimming,2000
13907,Women,50 m Butterfly S6,Bronze,MEX,Mexico,Swimming,2000
13908,Women,50 m Butterfly S7,Gold,CAN,Canada,Swimming,2000
13909,Women,50 m Butterfly S7,Silver,SVK,Slovakia,Swimming,2000
13910,Women,50 m Butterfly S7,Bronze,USA,USA,Swimming,2000
13911,Women,50 m Butterfly S14,Gold,AUS,Australia,Swimming,2000
13912,Women,50 m Butterfly S14,Silver,GBR,UK,Swimming,2000
13913,Women,50 m Butterfly S14,Bronze,CZE,Czech Republic,Swimming,2000
13914,Women,100 m Butterfly S8,Gold,NED,Netherlands,Swimming,2000
13915,Women,100 m Butterfly S8,Silver,CAN,Canada,Swimming,2000
13916,Women,100 m Butterfly S8,Bronze,HUN,Hungary,Swimming,2000
13917,Women,100 m Butterfly S9,Gold,GBR,UK,Swimming,2000
13918,Women,100 m Butterfly S9,Silver,DEN,Denmark,Swimming,2000
13919,Women,100 m Butterfly S9,Bronze,AUS,Australia,Swimming,2000
13920,Women,100 m Butterfly S12,Gold,CHN,China,Swimming,2000
13921,Women,100 m Butterfly S12,Silver,USA,USA,Swimming,2000
13922,Women,100 m Butterfly S12,Bronze,ESP,Spain,Swimming,2000
13923,Women,150 m Medley SM4,Gold,JPN,Japan,Swimming,2000
13924,Women,150 m Medley SM4,Silver,GER,Germany,Swimming,2000
13925,Women,150 m Medley SM4,Bronze,GBR,UK,Swimming,2000
13926,Women,200 m Medley SM6,Gold,FRA,France,Swimming,2000
13927,Women,200 m Medley SM6,Silver,USA,USA,Swimming,2000
13928,Women,200 m Medley SM6,Bronze,GER,Germany,Swimming,2000
13929,Women,200 m Medley SM7,Gold,CAN,Canada,Swimming,2000
13930,Women,200 m Medley SM7,Silver,SVK,Slovakia,Swimming,2000
13931,Women,200 m Medley SM7,Bronze,ISL,Iceland,Swimming,2000
13932,Women,200 m Medley SM8,Gold,HUN,Hungary,Swimming,2000
13933,Women,200 m Medley SM8,Silver,NZL,New Zealand,Swimming,2000
13934,Women,200 m Medley SM8,Bronze,AUS,Australia,Swimming,2000
13935,Women,200 m Medley SM9,Gold,DEN,Denmark,Swimming,2000
13936,Women,200 m Medley SM9,Silver,CAN,Canada,Swimming,2000
13937,Women,200 m Medley SM9,Bronze,CZE,Czech Republic,Swimming,2000
13938,Women,200 m Medley SM10,Gold,CAN,Canada,Swimming,2000
13939,Women,200 m Medley SM10,Silver,AUS,Australia,Swimming,2000
13940,Women,200 m Medley SM10,Bronze,GER,Germany,Swimming,2000
13941,Women,200 m Medley SM11,Gold,CHN,China,Swimming,2000
13942,Women,200 m Medley SM11,Silver,GBR,UK,Swimming,2000
13943,Women,200 m Medley SM11,Bronze,RUS,Russia,Swimming,2000
13944,Women,200 m Medley SM12,Gold,CHN,China,Swimming,2000
13945,Women,200 m Medley SM12,Silver,USA,USA,Swimming,2000
13946,Women,200 m Medley SM12,Bronze,GBR,UK,Swimming,2000
13947,Women,200 m Medley SM13,Gold,CAN,Canada,Swimming,2000
13948,Women,200 m Medley SM13,Silver,USA,USA,Swimming,2000
13949,Women,200 m Medley SM13,Bronze,CAN,Canada,Swimming,2000
13950,Women,200 m Medley SM14,Gold,AUS,Australia,Swimming,2000
13951,Women,200 m Medley SM14,Silver,AUS,Australia,Swimming,2000
13952,Women,200 m Medley SM14,Bronze,GBR,UK,Swimming,2000
13953,Men,4x50 m Freestyle 20 pts,Gold,ESP,Spain,Swimming,2000
13957,Men,4x50 m Freestyle 20 pts,Silver,BRA,Brazil,Swimming,2000
13961,Men,4x50 m Freestyle 20 pts,Bronze,GBR,UK,Swimming,2000
13965,Men,4x100 m Freestyle 34 pts,Gold,GBR,UK,Swimming,2000
13971,Men,4x100 m Freestyle 34 pts,Silver,AUS,Australia,Swimming,2000
13978,Men,4x100 m Freestyle 34 pts,Bronze,BRA,Brazil,Swimming,2000
13984,Men,4x100 m Freestyle S14,Gold,AUS,Australia,Swimming,2000
13988,Men,4x100 m Freestyle S14,Silver,GBR,UK,Swimming,2000
13992,Men,4x100 m Freestyle S14,Bronze,RUS,Russia,Swimming,2000
13996,Men,4x50 m Medley 20 pts,Gold,ESP,Spain,Swimming,2000
14003,Men,4x50 m Medley 20 pts,Silver,BRA,Brazil,Swimming,2000
14007,Men,4x50 m Medley 20 pts,Bronze,CHN,China,Swimming,2000
14012,Men,4x50 m Medley S14,Gold,HUN,Hungary,Swimming,2000
14016,Men,4x50 m Medley S14,Silver,NED,Netherlands,Swimming,2000
14020,Men,4x50 m Medley S14,Bronze,POL,Poland,Swimming,2000
14024,Men,4x100 m Medley 34 pts,Gold,CAN,Canada,Swimming,2000
14030,Men,4x100 m Medley 34 pts,Silver,GBR,UK,Swimming,2000
14036,Men,4x100 m Medley 34 pts,Bronze,AUS,Australia,Swimming,2000
14043,Men,4x100 m Medley S11-13,Gold,JPN,Japan,Swimming,2000
14047,Men,4x100 m Medley S11-13,Silver,GBR,UK,Swimming,2000
14051,Men,4x100 m Medley S11-13,Bronze,ESP,Spain,Swimming,2000
14055,Women,4x50 m Freestyle 20 pts,Gold,JPN,Japan,Swimming,2000
14059,Women,4x50 m Freestyle 20 pts,Silver,USA,USA,Swimming,2000
14063,Women,4x50 m Freestyle 20 pts,Bronze,AUS,Australia,Swimming,2000
14067,Women,4x100 m Freestyle 34 pts,Gold,CAN,Canada,Swimming,2000
14071,Women,4x100 m Freestyle 34 pts,Silver,USA,USA,Swimming,2000
14075,Women,4x100 m Freestyle 34 pts,Bronze,AUS,Australia,Swimming,2000
14079,Women,4x50 m Medley 20 pts,Gold,FRA,France,Swimming,2000
14083,Women,4x50 m Medley 20 pts,Silver,GER,Germany,Swimming,2000
14087,Women,4x50 m Medley 20 pts,Bronze,GBR,UK,Swimming,2000
14091,Women,4x100 m Medley 34 pts,Gold,CAN,Canada,Swimming,2000
14095,Women,4x100 m Medley 34 pts,Silver,GBR,UK,Swimming,2000
14099,Women,4x100 m Medley 34 pts,Bronze,AUS,Australia,Swimming,2000
14103,Men,50 m Freestyle S1,Gold,ISR,Israel,Swimming,2004
14104,Men,50 m Freestyle S1,Silver,GRE,Greece,Swimming,2004
